subjek,final_text,label,status,confidence
@tjetjepherdirukmana8248,"Duit 300an juta dulu kebeli Corolla Altis type V 2.000cc gen 2, sekarang dengan jumlah duit yang sama ""cuma"" kebeli Vios. Oh Inflasi.",negatif,prediksi_indobert,0.44562315940856934
@PeterBeckenbauer,"Come on, masa channel sekelas OtoDriver pake talent reviewer yang ga well groomed gini sih? Itu kuku jari - jari tangan ngeri amat.",negatif,prediksi_indobert,0.8676084876060486
@PeterBeckenbauer,"Duit 300an juta dulu kebeli Camry XV30 awal - awal baru muncul, sekarang dengan jumlah duit yang sama ""cuma"" kebeli Vios. Oh inflasi.",negatif,prediksi_indobert,0.3938998579978943
@fianrofiandi3732,Gatel bet liat kukunya,negatif,prediksi_indobert,0.9809406399726868
@EradigdayaSoundMachine,"head to head dengan MG, mending MG",negatif,prediksi_indobert,0.9800702929496765
@arw5648,"mkin bgs kekupekupean, lexus style",negatif,prediksi_indobert,0.9880725145339966
@CattyCimi,"Suaranya g jelas, hanya fitra eri saja yg enak membawakan sebuah review mobil",positif,prediksi_indobert,0.6603925228118896
@anggia.2573,"Avanza ber-ground clearance rendah, feel nyetir-nya plek ketiplek sama bgt beda posisi nyetir doank.. 😅",negatif,prediksi_indobert,0.9826677441596985
@boy_92,Dan 300jt dulu setara 500jt skrg.,negatif,prediksi_indobert,0.709454357624054
@abalabal6417, @boy_92  cukai pajak oknumnya yg bikin harga mobil naik 😀,negatif,prediksi_indobert,0.6330907344818115
@KWB77,Tapi kan diiringi dgn UMR dan pendapatan yg meningkat jg. Jdi fine2 aja,negatif,prediksi_indobert,0.6713882088661194
@KWB77, @boy_92  klo mau bahas dlu sih bensin  jg dlu 4.500,netral,prediksi_indobert,0.8011575937271118
@pasukanlangit2401,"Dulu jaman gw SD nasi kucing 100 perak, skrg di jakarta nasi kucing 2.500 😂
Ya wajar UMR jawa barat aja udah sampe 4jt, dibanding dulu cm ratusan ribu",netral,prediksi_indobert,0.6254543662071228
@robertkong4291," @boy_92  yaudah fokus kerja, nabung dan musti kreatif,  biar bisa cepet kebeli, kl ngeluh2 aja cuman buang2 waktu dan ga akan kebeli apa apa",positif,prediksi_indobert,0.6737248301506042
@boy_92, @robertkong4291  bukan gw yg ngeluh. Tuh gw  ngomentari yg bilang 300jt dulu dapat lebih. Dan skrg cuma dapat vios. 300jt dulu disamain skrg,negatif,prediksi_indobert,0.7135661244392395
@dimasagusmaulana9123,"Vios emang mahal dari dulu, mau murah ya limo haha",positif,prediksi_indobert,0.9511181116104126
@RajaKurcaci,"dan gw kaget... di Madinah duit 2.5 m bisa dapat Landcruiser baru + Voxy baru 

di indo, dapat landcruiser bekas..goodjob indoneaia",negatif,prediksi_indobert,0.5617485046386719
@schen6852,"Zaman XV30 baru keluar UMR Jakarta aja masih 500an sekarang 5jt lebih, jelas mahalan 300jt dulu",netral,prediksi_indobert,0.8176830410957336
@michaelbenjamin8981,kalau mikir perbandingan kayak gitu mending beli sepeda .. aja ..,negatif,prediksi_indobert,0.9117552638053894
@xborg7117,Di 100 tahun kedepan harga lcgc paling murah 1 miliar rupiah. 😂,negatif,prediksi_indobert,0.7696347236633301
@fahmialkarim2806,Dulu gue ada 300 rupiah bisa beli indomie skrg sudah 3000,netral,prediksi_indobert,0.8040576577186584
@yonn_mee,Saya kira 300jt sudah murah hehe😅,positif,prediksi_indobert,0.48989149928092957
@ahmadismail6453," @KWB77  nope, perbandingan kenaikam umr dengan harga"" sekarang itu 1 banding 3",netral,prediksi_indobert,0.6769029498100281
@KWB77, @ahmadismail6453  bro my reply about 9 months ago 💀,negatif,prediksi_indobert,0.5649062991142273
@preddyreinrein5283,Y klo jaman skrng uang 300 disuruh buat beli camry kyk gtunya ogah lol wkwk,negatif,prediksi_indobert,0.7845430374145508
@pasukanlangit2401,"Hah?? Feel nyetir plek ketiplek avanza? Vios yg ini? Gw sama2 punya vios ama avanza, rasanya ya beda jauh lah 😂 avanza kaya kaleng terbang, vios lebih kedap lebih empuk 😂",negatif,prediksi_indobert,0.841066300868988
@chaniagoboyarfi6448,karena trend mobil kearah cross over dan suv.. napa nggak yaris cross yang dimasukkan ya,negatif,prediksi_indobert,0.9718098044395447
@andrew7106,"Udah illfeel karna gaya bicaranya yg suka bilang ""eh.. ehh.."" ditambah illfeel lagi sama kukunya yg panjang2 🤮🤮",positif,prediksi_indobert,0.9627548456192017
@harimoroagung226,civic mini,negatif,prediksi_indobert,0.986101508140564
@agungraga1771,pantesan dulu ada embel embel TRD (toyota rakitan daihatsu),negatif,prediksi_indobert,0.9492040872573853
@paksipm,Ada line keeping assist???,negatif,prediksi_indobert,0.6564834713935852
@dennyindrasetiawan7524,Mobil Vios nya mirip MG ya,negatif,prediksi_indobert,0.9720900058746338
@ramoskiky8325,Klo om Fitra yg review pasti lebih menarik. ☕️,positif,prediksi_indobert,0.9683703780174255
@manusiagendut9745,"sangat disayangkan semua mobil generasi terbaru sudah tidak ada temperature nya lagi, dan hanya mengandalkan sensor menyala merah bila sudah terlanjur overheat.

sungguh inovasi yg salah kaprah.
bagaimanapun juga memiliki temperature dengan jarum sangatlah penting, karena kita bisa waspada sebelum overheat bila jarum naik lebih dr biasanya.

inovasi masa kini yg bikin kecewa!",negatif,prediksi_indobert,0.8230227828025818
@nickofabriano,Potong kuku,negatif,prediksi_indobert,0.9689004421234131
@muhammadharits2593,Blm tss 3.0 ya?,netral,prediksi_indobert,0.989595353603363
@abrahamchandra2966,"Silahkan beli vios, imagenya udah gak mobil taksi lagi.. taksi skrng pake avanza..",netral,prediksi_indobert,0.949044942855835
@dayanarung,Pas buat keliling dunia mobil ini karena irit,positif,prediksi_indobert,0.9889318943023682
@Lito1601,💯,negatif,prediksi_indobert,0.7753528952598572
@grillzbarber2594,"Bila nak masuk Malaysia🇲🇾,cantiknyaa ❤",negatif,prediksi_indobert,0.7401527762413025
@channelnyasidul1593,Buat gantiin Rush,negatif,prediksi_indobert,0.9210319519042969
@zidaner.p2820,Bukannya lexus brand jepang ya?,negatif,prediksi_indobert,0.7960019707679749
@nDry.Julian, @zidaner.p2820  dia ga bilang Lexus bikinan Eropa sih...,negatif,prediksi_indobert,0.9520459175109863
@AndhioHartono8, @zidaner.p2820  literasinya bro,negatif,prediksi_indobert,0.8808450698852539
@channelnyasidul1593,Nyala tetap ada toleransinya,negatif,prediksi_indobert,0.892751932144165
@Yang_Mulia,"mungkin krna udah pke ecu jadi di anggap cukup ""smart"" jadi gk butuh jarum manual lagi",netral,prediksi_indobert,0.6436231136322021
@Rismanbejoselawase,Kalo ada,netral,prediksi_indobert,0.5320937633514404
@Carefreeblues,Emang lebih mahal juga brai haha.,negatif,prediksi_indobert,0.9722707271575928
@larasyulianti3505,"Masih tetap agak gimana gitu
Kalau dia yang review 😢",positif,prediksi_indobert,0.9239333271980286
@rc_frames,All New City Sedan belum pernah dibuat full reviewnya 😢,negatif,prediksi_indobert,0.7737942934036255
@Indobus_Official,Velg nya mirip kyk avanza G,negatif,prediksi_indobert,0.9786788821220398
@rimbat2344,Mgkn mode berkendara yg bisa diaktifkan bersamaan bisa ditindaklanjuti segera soalnya bisa bikin confuse jg apa akan ada kendala pada sistem ECU dll..,netral,prediksi_indobert,0.9625862240791321
@Agus-xl5xb,Mesin ini sama kayak dipakai mesinnya si toyota veloz dan toyota rush 3:28?.,netral,prediksi_indobert,0.8141934275627136
@sabdaalamteduhnusa1647,Nunggu video komparasi lawan city sedan & mazda 2 sedan,negatif,prediksi_indobert,0.9818717837333679
@nurifaoziyah6661,"Sedan yang lebih layak memakai logo Daihatsu.
😂",negatif,prediksi_indobert,0.7505805492401123
@irfan-oi1ir,kukunya ngeri euy 4:57,negatif,prediksi_indobert,0.9828273057937622
@serge2nd,kok kukunya belum dipotong sih bang?,negatif,prediksi_indobert,0.5052589774131775
@dayanarung,1:48 jadi the real daihatsu charade reborn,negatif,prediksi_indobert,0.9835498332977295
@dayanarung,Ini Classy reborn,negatif,prediksi_indobert,0.98319411277771
@pajenkerz,"nunggu bekasan taksi aja lah,,wkwkwkwk",negatif,prediksi_indobert,0.9624155163764954
@tflramd,"sumpah berubah bnget y,gue dah sering liat toyota tpi gk ke vios dan kawan2nya,baru liat riview otodriver,busett brubah total,hbis dulu vios facelift2 aj jdi bosen🤣🤣🤣",positif,prediksi_indobert,0.5559400916099548
@muhammaddimassulistyo,"Trd
Toyota rakitan daihatsu",negatif,prediksi_indobert,0.9855820536613464
@v.p.channel9087,Bahasa desainnya apakah masih masuk Keen Look nya di tahun 2010-an?,netral,prediksi_indobert,0.9819391369819641
@Vrozion,"Asikk review nya, informatif. Thank youuu",positif,prediksi_indobert,0.986427366733551
@Agus-xl5xb,Iya betul sekali,positif,prediksi_indobert,0.9165711998939514
@dayanarung,Memang. Ini baru THE REAL daihatsu Classy. Kan Classy itu dibuat untuk solusi sedan terjangkau,negatif,prediksi_indobert,0.9021146297454834
@chaniagoboyarfi6448,toyota group strategi..,negatif,prediksi_indobert,0.9723477959632874
@pasukanlangit2401,"Taksi limo ga ada versi maticnya, coba dulu lah vios matic yg asli. Jangan dibandingin avanza, calya, agya mobil kaleng terbang semua itu rasanya 😂",negatif,prediksi_indobert,0.6437894701957703
@tbgrandprixengineering,Vios sedan gak mewah-mewah amat tapi fitur nya untuk gen sekarang kek wah banget,positif,prediksi_indobert,0.8694106936454773
@bsuyono,Kangen vios jadul isi premium..temen kemana mana selama 12 tahun...uirittttt polllll,positif,prediksi_indobert,0.8929170966148376
@moezibdork666,Mantul 🔥,positif,prediksi_indobert,0.9922865629196167
@alifprasetyo7444,"TRD
TOYOTA RAKITAN DAIHATSU🤣🤣",negatif,prediksi_indobert,0.9751150012016296
@taufiktriadi9618,Shell super,negatif,prediksi_indobert,0.9784747362136841
@ilhamridwan9295,Mantaps,positif,prediksi_indobert,0.9895776510238647
@genkerentv2112,Pertalite,negatif,prediksi_indobert,0.9821513891220093
@muhammadfarid6327,3,negatif,prediksi_indobert,0.9660909175872803
@suryantogunamitta5056,Tim gercep,negatif,prediksi_indobert,0.973959743976593
@yusupilham3866,1,negatif,prediksi_indobert,0.96587735414505
@kemalpratama23, @dayanarung   tinggal nunggu ngeluarin versi Daihatsu dari Toyota Vios,netral,prediksi_indobert,0.6713862419128418
@mrtiesthatbind,TSS dan ADAS yang bikin mahal. Jangan lupa ini CBU dari Thailand,netral,prediksi_indobert,0.5130407214164734
@ilhamy8873,"Sama aja ah, mau TNGA atau DNGA sama wong masih 1 group perusahaan",netral,prediksi_indobert,0.7397220134735107
@Lord.Dewa.," @ilhamy8873  oalahh, kirain ada perbedaan karena TNGA dipake mobil2 yg lumayan mahal nya toyota kaya corolla cross, voxy dll.. ternyata sama aja.",netral,prediksi_indobert,0.7625764012336731
@chaniagoboyarfi6448,ini pake dnga,negatif,prediksi_indobert,0.961759090423584
@chaniagoboyarfi6448, @Lord.Dewa.  tadi kirain pake platformnya tnga yaris ..yaris cross atau aygo x,negatif,prediksi_indobert,0.7477135062217712
@dayanarung,Ini sih daihatsu classy,negatif,prediksi_indobert,0.9812577962875366
@Hi-vy9lu," @ilhamy8873  TNGA untuk platform mobil yang midclass kali ya istilahnya, klo DNGA untuk yg entry level. Beda secara keseluruhan, walaupun penggunaannya sharing antara Daihatsu dan Toyota",netral,prediksi_indobert,0.8357804417610168
@chaniagoboyarfi6448, @Hi-vy9lu  benar sih .. strategi toyota .. sharingnya nggak hanya daihatsu .. mazda suzuki dan subaru juga,positif,prediksi_indobert,0.5201019644737244
@dayanarung," @ilhamy8873  kalau diurutkan
1. DNGA
2. TNGA-B
3. TNGA-C
4. TNGA-K",negatif,prediksi_indobert,0.869132936000824
@mcchonky5709, @pushuplife  vios yang dipake taxi pokoknya,negatif,prediksi_indobert,0.942237138748169
@TomyJaya365,Gak pernah nemu New Vios ini di jalanan Kota Medan,positif,prediksi_indobert,0.9017481803894043
@SASTRANEGARA92,"Sudah mewah kenapa gak dari dulu bikin vios se mewah ini, tapi sayang penumpang belakang sempit banget nyundul plafon padahal udah ganteng banget,,tadi gw aja kaget liat vios terbaru di jalan sudah keren  banget jadi pengen tapi harganya gak kira kira😂😂",positif,prediksi_indobert,0.974465012550354
@akunkosong9591,"kmaren ketemu di jalan, awalnya liat blakangnya dulu jadi bikin penasaran.... kayak premium banget, ga nyangka aja kalo ternyata emblemnya vios. begitu maju ke depan, liat mukanya..... waduuuuhhh..... agak maksa banget di mirip2in ama veloz. iya biar kliatan kalo bersaudara gitu kan? ya tapi knapa milih veloz buat acuan?? knapa gak altis apa camry???? 🤯",positif,prediksi_indobert,0.5714462399482727
@gamekidsding,"taxy itu yang dipilih unit yang gak rewelan tangguh awet sukucadang melimpah, irit bbm, perawatan mudah, ya vios lah pilihanya...",positif,prediksi_indobert,0.6558119654655457
@hjkanto2896,masih setia dengan Gen1 2006 at. mobil badak & gk nyusahin.,negatif,prediksi_indobert,0.93296217918396
@muhammadfathudin2944,Gen pertama aja gw belum kebeli.. 😂😂😂,positif,prediksi_indobert,0.9304792284965515
@denikurniawan91,Pelakang saya kira mobil honda😂,negatif,prediksi_indobert,0.6948702931404114
@MaharyaSatryani-fk8tu,Sangat menjiplak atau mencontek HONDA CITY...keren memang tp buat beli gw g ada duitnya...nonton aja dulu 😅,positif,prediksi_indobert,0.9430933594703674
@imugibyam,raize sedan,negatif,prediksi_indobert,0.9821182489395142
@dreamEnd,Ini channel reviewnya detail banget. Smoga Honda City Sedan di review juga nih.. Rada bimbang mau pilih yang mana antar 2 ini...,netral,prediksi_indobert,0.4968051016330719
@tgs.enough7899,"versi sebelumnya itu seatbelt height bisa adjustable, jok belakang bisa dilipat dan ada armrest with cup holders, gundukan di belakang juga ngga ada dan yailah itu cermin di sunvisor aja pake segala disunat padahal di versi sebelumnya ada.",netral,prediksi_indobert,0.8973628282546997
@KAY_109ROBLOX18,Saya kira di bawah 300.an hehehe,negatif,prediksi_indobert,0.7284523844718933
@wiiiiiiihhj,Ini fitur acc nya bisa sampe berenti ndak si,netral,prediksi_indobert,0.48142051696777344
@hudayaslamet2332,Aku 178 gak bisa dong duduk belakang 😅,negatif,prediksi_indobert,0.6158739924430847
@achatedjo,Tunggu keluar jenis limo nya.. 😅,negatif,prediksi_indobert,0.907356321811676
@elwidiantoroad4818,Skrg mah Taxi mulai pake 7 seater biar bisa bersaing sama Grab.,negatif,prediksi_indobert,0.7211898565292358
@Bang_Nas06,Mirip yaris ativ di tahiland,negatif,prediksi_indobert,0.9740837812423706
@xtmilo23,"ya karena veloz & vios 1 plattform , DNGA-B",negatif,prediksi_indobert,0.9380300641059875
@nazaruddinyusman3798,DNGA Halo Daihatsu😊,negatif,prediksi_indobert,0.8447789549827576
@RizkiRiadi44,Werrrrrr,negatif,prediksi_indobert,0.94350665807724
@ropangmanis3269,Desian vios yg gw suka cuma gen 1 sama yg terbaru ini😅,positif,prediksi_indobert,0.9886711835861206
@christl2127,yang tipe E kayak gimana ya om?,netral,prediksi_indobert,0.9454526305198669
@adenuryadin2035,Gw jadu bangga punya vios .eh punya limo ex taxi blue bird ged 2 mantaf jadi bahan hujatan nih si vios .eh si limo...😂😂😂,positif,prediksi_indobert,0.9643922448158264
@Kanghozchanel,"Spionya Saja, yg agak ketinggian posisinya.",negatif,prediksi_indobert,0.9550958871841431
@blackspencer-w5e,kapan vios discontinue?,negatif,prediksi_indobert,0.8354611992835999
@Lito1601,"Kalau embel-embel chrome hilang semua, tak kasih 💯",negatif,prediksi_indobert,0.9582902193069458
@mimerrypaul,"harga nobil sekarang udah gak ngotak sih, mobil seharga rumah di pinggiran jakarta, atau seharga unit apartment di dalam kota. setelah 5 tahun nyicil harga mobil udah tinggal 1/3 dari nilai cicilan yang dibayar, cuma bisa dijual buat DP mobil baru lagi. dan mobil baru pasti harganya naik terus dan terus naik.",netral,prediksi_indobert,0.9800968766212463
@arisaputra8065,enak city apa vios yahh bossquuuu,negatif,prediksi_indobert,0.8485998511314392
@zaimmuqo4112,"Toyota emang masi the best sii,, durabilitynya ga main2,, punya avanza 7tahun lebih,jajannya dikit ga mahal juga... Buat kendaraaan pertama masi tetep mengusahakan toyota aja..",negatif,prediksi_indobert,0.8087893724441528
@fararrarara6769,andai di bikin hatchback bakal lebih laku neh,positif,prediksi_indobert,0.7572177648544312
@denizafa,siap tunggu secondnya 5 tahun lagi,netral,prediksi_indobert,0.8385401368141174
@aliffzulhaziq6789,Aaku dah kata Indonesia dapat spare tyre,negatif,prediksi_indobert,0.7644909620285034
@zennjen383,Adakah vios 2023 yang 1.3 ?,netral,prediksi_indobert,0.975119948387146
@Qiiiiiww,"Menurut sya yg sya suka
Ada tSS
Interior mewah
Eksterior ganteng
Lampu full led
Sayang,,, hedroom di belakang mepet .
Tdk ada armrest baris kedua.",positif,prediksi_indobert,0.5218666195869446
@Qiiiiiww,Next city nya bang,negatif,prediksi_indobert,0.9835648536682129
@ciaodew,damn??? kok jauh banget sama city? kayak beda kelas 😢,negatif,prediksi_indobert,0.9426296353340149
@simulator1906,Ngafalin fasilitas segitu banyaknya yakin bakal inget,negatif,prediksi_indobert,0.9588721990585327
@mochammadtaufik9402,"Bang Rosano, review mobil Toyota GR Yaris bang",negatif,prediksi_indobert,0.9355219006538391
@suheilyaqin564,"KELEMAHANNYA CUMA 1. HEAD UNIT ATAU MONITOR TV NYA KAYAK TV TABUNG, GENDUT BANGET BELAKANG LAYAR MONITORNYA.

KALO LAYAR MONITOR YG VERSI THAILAND NYA LEBIH ELEGANT, BAGUS KELIATAN MOBIL MAHAL.",negatif,prediksi_indobert,0.8511289954185486
@crvcrv0718,"Sempat mau ambil pas akhir tahun, dengan pertimbangan' vios terbaik saat ini dibanding city MG Atau mazda 2 sedan"" tapi kalah dengan city htsback dengan diskon hampir 40jt 😅",positif,prediksi_indobert,0.9247565269470215
@bossskucing8308,the ugliest silhouette & made by toyota🤣🤣🤣,negatif,prediksi_indobert,0.9131724834442139
@mendengarkan_angin2158,"ini chanel paling konsisten di indonesia , urutanya dan chapternya , serta satu satu nya chanel yg nyalain lampu mobil , nadanya juga sama , wideangel nya gak terlalu lebar pas . kameramenya GAK MALES ngambil sudut2 mobil",netral,prediksi_indobert,0.8398205637931824
@gusGb23,Istimewaaa,positif,prediksi_indobert,0.7773916721343994
@yudiaprinandar4536,Mana ada mobil toyota yang bagus material sampah smua cocok buat pasaran afrika,positif,prediksi_indobert,0.9608228206634521
@asiancomparasion7656,Bingung pilih Vios ini apa MG 5GT,negatif,prediksi_indobert,0.652152955532074
@muhammadsyafiq6151,Wow. Reviewnya menyeluruh. Terbaik👍,positif,prediksi_indobert,0.9876963496208191
@uas567,Cerdas..mmperbaiki image taxi🤣,positif,prediksi_indobert,0.9161998629570007
@sudjatmiko606,"Hampir beli MG5 GT..
Ternyata lebih aman ambil ini",negatif,prediksi_indobert,0.9799015522003174
@irwansuryana8164,Bos ngomongy agak tersendat minum dulu sebelum MC.🤭🤭,negatif,prediksi_indobert,0.9490885138511658
@Khaleedalirayan,Penggunaan bahan bakarnya gimana ya? Apa aku yang kelewat pas nonton?,netral,prediksi_indobert,0.9482660293579102
@stanley7983,"buset manual ke cvt beda 40 jt
BERAT",negatif,prediksi_indobert,0.9802021384239197
@brownbee4889,Gril depan terlalu besar,negatif,prediksi_indobert,0.9843329191207886
@ericmanurung3423,Rrrrrrrrrrr kurang vitamin Rrrrrr,negatif,prediksi_indobert,0.9794471263885498
@hasanbatubara2546,"Gila keren, paling nunggu limo nya hehe",positif,prediksi_indobert,0.9871842265129089
@A17O,"Biasa ini, vios lama jg ada trim bagusnya masalahnya duluan yg limo jd kaga laku, stlh pensiun diganti sm transmover jd laku trim mewahnya...kynya strateginya dirubah buat vios yg baru karena ada transmover. Paling taon depan keluar yg limo...",netral,prediksi_indobert,0.9640912413597107
@Ajieambio,Menit 15 - 16 kok pakai Daihatsu? Wkwk,negatif,prediksi_indobert,0.8129434585571289
@abangsaiff5133,ngmongnya kurang luwes...,negatif,prediksi_indobert,0.9810765981674194
@ayubsphone2408,tampilan depannya india banget.,negatif,prediksi_indobert,0.9565457701683044
@hayolomauapa36,"kami suka mobil hybrid 
(hybrid beneran ya bukan mild hybrid)
cocok untuk menghemat bbm di perkotaan atau di medan naik turun gunung.
di mobil kecil, konsumsi bbm nya bisa di maksimalkan hingga 25km/liter bahkan bisa hingga 30km/liter.",positif,prediksi_indobert,0.9362058043479919
@0xKazuto,"Kemarin ke showroom buat liat veloz, pas liat vios ini jadi galau lagi mau ambil yang mana 😂",positif,prediksi_indobert,0.9823107719421387
@akhmadfahrulsk,"Review yang selalu saya sukai.. elegante, lengkap, proporsional, keren, dan mantap pokoknya. 👍👍👍

Sukses selalu",positif,prediksi_indobert,0.9886839985847473
@valentino6966,Toyota dan honda mulai berpikir panjang utk pelit2 lagi 🤭😆 tapi customer udh terlanjur berpaling dluan ke merk2 baru yg beredar.. berasa kali mereka penjualan nya menurun 😆,negatif,prediksi_indobert,0.7432605624198914
@afizi1213,Kamu yang makin sadiss bilamana kreta jepun mula otw kereta eropahhhh kereta continental auu,negatif,prediksi_indobert,0.7421534061431885
@satrialdi7379,"Glove box nya persis raize. Udah ada dudukan untuk soft openingnya, tinggal beli di tokoijo ga mahal kok. Heran toyota 🤣🤣",negatif,prediksi_indobert,0.9276831150054932
@hutamansyah,music title nya apa tuh.....,negatif,prediksi_indobert,0.9194449782371521
@arisryzky4762,Cantik apanya... Di bnding mazda 2 ya jauhhhh.... Kwkwkwk,positif,prediksi_indobert,0.6620625853538513
@zacron1x,cakap tak payah terann la,negatif,prediksi_indobert,0.9523226022720337
@wongreceh8017,Mirip mercy,negatif,prediksi_indobert,0.9821212291717529
@Gunturshodiqi,MG 5 GT masih pemenang yak😄,negatif,prediksi_indobert,0.9830154776573181
@nookgeaa,Apa skrg bukan taksi,negatif,prediksi_indobert,0.8991027474403381
@14bqdonk,"Side view sperti Honda Civic, cantik",negatif,prediksi_indobert,0.9685416221618652
@ugancahyana425,Review zenix q hybrid dong,negatif,prediksi_indobert,0.9446460604667664
@niekiaser5497,Sayang Maticnya CVT,negatif,prediksi_indobert,0.987908661365509
@nicholasoas9282,Mirip2 lexus versi budget,negatif,prediksi_indobert,0.9673333168029785
@Am-un6rv,Gue suka gaya bicara lu bang 👍,positif,prediksi_indobert,0.9847833514213562
@ahmadlaibu2739,Kalau ada Vios yg versi Hybrid dan harganya bisa dibawah 400 jt dijamin laris. Pesaing terdekat Vios ini adalah Honda WRV  yg harganya dibawah 300 jt atau HRV 300-an jt,netral,prediksi_indobert,0.9674314856529236
@radennn9556,368 mending gua Pilih Sedan MG 5,negatif,prediksi_indobert,0.981674313545227
@boskasirofficial,"semoga jadi taksi biar harga jual secondnya murah.. kita"" suka vios",positif,prediksi_indobert,0.9864171743392944
@AM-ei2dr,Kiblat BMW,negatif,prediksi_indobert,0.9710445404052734
@ind.p,"desainnya ok banget, udah kelihatan sedan mewah",positif,prediksi_indobert,0.8601878881454468
@liaeliatin3620,Bidi yang bikin mahal dan mesin baru saya juga punya toyota soluna 2002 tetap enak jarang pakey seperti di ayun kalow lagi jalan dan jarang pakey,negatif,prediksi_indobert,0.7895936369895935
@dencesolihin9186,"Desain Depan nya gado2... ada unsur altis, Camry dan Mark X..",negatif,prediksi_indobert,0.9686713814735413
@c_okdyalfahesandinova8329,"Gw masih bingung 😕 mau ambil Vios gen 3 Jokers atau gen 4 silahkan komentar buat modif , apa city sedan",positif,prediksi_indobert,0.7891631126403809
@janardhanawijaya2279,"Kalo udah kenal carmudi, pasti ga mau liat reviewer lain.. hahah",positif,prediksi_indobert,0.8641106486320496
@maatusiwa,ngaco abang nih....masa review vios kok ada daihatsu rocky segala....ngapainnn,negatif,prediksi_indobert,0.9420337677001953
@spdfazar,bisa speknya lagi rendah dari vios 2020 😅,positif,prediksi_indobert,0.6969814896583557
@comelulil11,Much inspired by Mazda at interior . Thank you Carmudi!,positif,prediksi_indobert,0.5810414552688599
@prasetyoprasetyo458,"Sekarang taksi di kenal dengan mobil: Avanza, Xenia, Mobilio, BRV, expander, Rush, Terios, calya, Sigra, dsb.
Vios sekarang moga GK pernah lagi jadi taksi, karna konvensional taksi akan tenggelam dari pada taksi online.",netral,prediksi_indobert,0.5896568894386292
@mirzafawaid,TPMS dan Wireless charger absen,negatif,prediksi_indobert,0.9703429341316223
@aqibo,Palisade facelift donk min,negatif,prediksi_indobert,0.9578590989112854
@bagusgalasadhewa,"Intro videonya keren, respect buat videografer dan editornya",positif,prediksi_indobert,0.9843834042549133
@adabracadabra2402,Tumben lagunya bukan careless whisper,negatif,prediksi_indobert,0.7852303981781006
@dayanarung,Penerusnya daihatsu classy,negatif,prediksi_indobert,0.9849416017532349
@mahlok8210,Toyota adalah pegeluar paling tahan di dunia dan pegeluar paling terbayak di dunia tak hairan lah sagat trbaik..,negatif,prediksi_indobert,0.5505120754241943
@raiplusr85,Bg kapan bahas honda wrv?,netral,prediksi_indobert,0.7059685587882996
@radityaharwidyasto9576,Vios yang dulu aku anggap taxi sekarang jadi setara lux sedan premium luar biasa,positif,prediksi_indobert,0.9427100419998169
@anas7412,Lambat betul nak masuk malasysia. Selalu Indonesia sampai dulu,negatif,prediksi_indobert,0.9311736226081848
@happykidsfunny9143,"Kapan review all new toyota voxy 2022, carmudi terbaik se indonesia review nya",netral,prediksi_indobert,0.4887038767337799
@yadiilyas,Veloz versi sedan 🤣🤣,negatif,prediksi_indobert,0.741865873336792
@muhamadferza7690,"Ya lord 😍. 
Modelnya udah masuk, kemauan udah ada, usaha udah jalan. Tinggal isi dompet yg belom mendukung 😢",positif,prediksi_indobert,0.661719799041748
@budgetchannel174,Nunggu review WRV dari channel ini.. Yg lain udah pada rame,netral,prediksi_indobert,0.8295240998268127
@mhrwryrriy371,Baru sekarang seneng lihat vios .,positif,prediksi_indobert,0.9829040169715881
@ahmadiskandar4786,Almaz hibrid mna,negatif,prediksi_indobert,0.9751756191253662
@suryaramadhan576,Suara kunci pintu yg bisa di ganti toyota skrng cuma veloz facelift terkahir dan vios ini,negatif,prediksi_indobert,0.5985603332519531
@netijen_62,ini dia 10 hal yg wajib kamu tau tentang honda wrv ..??,netral,prediksi_indobert,0.7382950186729431
@grahatrama,"Ayoo review WR-V, om Sano",positif,prediksi_indobert,0.5132697224617004
@udinfahrudin8220,Sekilas depanya kayak Toyota calya lama?,negatif,prediksi_indobert,0.9747689366340637
@muhaliffadel073,om review Xenia r cvt asa 1.5,negatif,prediksi_indobert,0.9620622992515564
@alijk9676,Upload honda wrv,negatif,prediksi_indobert,0.9851154685020447
@muhammadar19,Halo 👋.. tolong review lengkap nya voxy facelift 2022 🙏🙏,positif,prediksi_indobert,0.8429679274559021
@nurmadwis,"Min, review toyota harrier doong. Cuma di channel ini yang detail banget infonya",netral,prediksi_indobert,0.7963078022003174
@alfarrelrizkiraihan8365,Mas coba review yang e M/T nya dong mas saya tunggu ya,netral,prediksi_indobert,0.9822447896003723
@realitycheckforreal,Bumper dpn jelek,negatif,prediksi_indobert,0.9865292310714722
@primapetroza4960,Keren banget niy toyota vios baru....bener2 ga keliatan kaya low sedan...mdh2an bs SPK niy buat beli toyota Vios 🙏,positif,prediksi_indobert,0.9894945025444031
@suswanto80,REVIEWER TER AMANJING🤣🤣🤣,positif,prediksi_indobert,0.9399758577346802
@Peter-jj6ln,"Segera jadi taxi lg ini, coming soon less than 6 months😅",positif,prediksi_indobert,0.9509555697441101
@mikrojihad,Yaris mesti design nya sama kaya gini minus bagasi belakang aja gak ada 😅,negatif,prediksi_indobert,0.9343965649604797
